timestamp,pod,timestamp,pod_memory_usage,layer,unit,treatment
2026-01-20 21:51:47.503000020+00:00,parallel-full-data-generation-and-evaluation-6ssdc-synthetic-generator-parallel-full-data-generation-and-evaluation-1182041695,1768945907.503,5001216,pod,bytes,Treatment
2026-01-20 21:52:17.503000020+00:00,parallel-full-data-generation-and-evaluation-6ssdc-synthetic-generator-parallel-full-data-generation-and-evaluation-1182041695,1768945937.503,5001216,pod,bytes,NoTreatment
2026-01-20 21:50:17.503000020+00:00,synthesize-only-shvxz-load-data-synthesize-only-438724549,1768945817.503,2486272,pod,bytes,Treatment
2026-01-20 21:50:47.503000020+00:00,synthesize-only-shvxz-load-data-synthesize-only-438724549,1768945847.503,2486272,pod,bytes,Treatment
2026-01-20 21:51:17.503000020+00:00,synthesize-only-shvxz-load-data-synthesize-only-438724549,1768945877.503,2486272,pod,bytes,Treatment
2026-01-20 21:51:47.503000020+00:00,synthesize-only-shvxz-load-data-synthesize-only-438724549,1768945907.503,2486272,pod,bytes,Treatment
2026-01-20 21:52:17.503000020+00:00,synthesize-only-shvxz-load-data-synthesize-only-438724549,1768945937.503,2486272,pod,bytes,NoTreatment
2026-01-20 21:50:47.503000020+00:00,synthesize-only-shvxz-synthetic-generator-synthesize-only-785259808,1768945847.503,5111808,pod,bytes,Treatment
2026-01-20 21:51:17.503000020+00:00,synthesize-only-shvxz-synthetic-generator-synthesize-only-785259808,1768945877.503,5111808,pod,bytes,Treatment
2026-01-20 21:51:47.503000020+00:00,synthesize-only-shvxz-synthetic-generator-synthesize-only-785259808,1768945907.503,5111808,pod,bytes,Treatment
2026-01-20 21:52:17.503000020+00:00,synthesize-only-shvxz-synthetic-generator-synthesize-only-785259808,1768945937.503,5111808,pod,bytes,NoTreatment
