timestamp,app_kubernetes_io_instance,app_kubernetes_io_managed_by,app_kubernetes_io_name,app_kubernetes_io_part_of,app_kubernetes_io_version,helm_sh_chart,instance,job,namespace,node,node_name,path,service,zone,timestamp,kepler_node_cpu_power_raw,layer,unit,treatment
2026-01-20 09:10:55.010999918+00:00,kepler,Helm,kerpler-new,kepler,latest,kepler-0.0.0-dev,192.168.6.8:28282,kubernetes-service-endpoints,kepler,gisele,gisele,/host/sys/class/powercap/intel-rapl:0:0,kepler-kerpler-new,core,1768900255.011,23.056753618182317,node,watts,Treatment
2026-01-20 09:11:25.010999918+00:00,kepler,Helm,kerpler-new,kepler,latest,kepler-0.0.0-dev,192.168.6.8:28282,kubernetes-service-endpoints,kepler,gisele,gisele,/host/sys/class/powercap/intel-rapl:0:0,kepler-kerpler-new,core,1768900285.011,19.197204272727355,node,watts,Treatment
2026-01-20 09:11:55.010999918+00:00,kepler,Helm,kerpler-new,kepler,latest,kepler-0.0.0-dev,192.168.6.8:28282,kubernetes-service-endpoints,kepler,gisele,gisele,/host/sys/class/powercap/intel-rapl:0:0,kepler-kerpler-new,core,1768900315.011,13.457042290909024,node,watts,Treatment
2026-01-20 09:06:55.010999918+00:00,kepler,Helm,kerpler-new,kepler,latest,kepler-0.0.0-dev,192.168.6.8:28282,kubernetes-service-endpoints,kepler,gisele,gisele,/host/sys/class/powercap/intel-rapl:0:1,kepler-kerpler-new,dram,1768900015.011,1.8435100181819342,node,watts,NoTreatment
2026-01-20 09:07:25.010999918+00:00,kepler,Helm,kerpler-new,kepler,latest,kepler-0.0.0-dev,192.168.6.8:28282,kubernetes-service-endpoints,kepler,gisele,gisele,/host/sys/class/powercap/intel-rapl:0:1,kepler-kerpler-new,dram,1768900045.011,1.9630997818180316,node,watts,Treatment
2026-01-20 09:07:55.010999918+00:00,kepler,Helm,kerpler-new,kepler,latest,kepler-0.0.0-dev,192.168.6.8:28282,kubernetes-service-endpoints,kepler,gisele,gisele,/host/sys/class/powercap/intel-rapl:0:1,kepler-kerpler-new,dram,1768900075.011,2.3360613636362935,node,watts,Treatment
2026-01-20 09:08:25.010999918+00:00,kepler,Helm,kerpler-new,kepler,latest,kepler-0.0.0-dev,192.168.6.8:28282,kubernetes-service-endpoints,kepler,gisele,gisele,/host/sys/class/powercap/intel-rapl:0:1,kepler-kerpler-new,dram,1768900105.011,2.2982463090910725,node,watts,Treatment
2026-01-20 09:08:55.010999918+00:00,kepler,Helm,kerpler-new,kepler,latest,kepler-0.0.0-dev,192.168.6.8:28282,kubernetes-service-endpoints,kepler,gisele,gisele,/host/sys/class/powercap/intel-rapl:0:1,kepler-kerpler-new,dram,1768900135.011,2.1190630727272945,node,watts,Treatment
2026-01-20 09:09:25.010999918+00:00,kepler,Helm,kerpler-new,kepler,latest,kepler-0.0.0-dev,192.168.6.8:28282,kubernetes-service-endpoints,kepler,gisele,gisele,/host/sys/class/powercap/intel-rapl:0:1,kepler-kerpler-new,dram,1768900165.011,2.191221981818142,node,watts,Treatment
2026-01-20 09:09:55.010999918+00:00,kepler,Helm,kerpler-new,kepler,latest,kepler-0.0.0-dev,192.168.6.8:28282,kubernetes-service-endpoints,kepler,gisele,gisele,/host/sys/class/powercap/intel-rapl:0:1,kepler-kerpler-new,dram,1768900195.011,2.236518818181569,node,watts,Treatment
2026-01-20 09:10:25.010999918+00:00,kepler,Helm,kerpler-new,kepler,latest,kepler-0.0.0-dev,192.168.6.8:28282,kubernetes-service-endpoints,kepler,gisele,gisele,/host/sys/class/powercap/intel-rapl:0:1,kepler-kerpler-new,dram,1768900225.011,2.2488933999998895,node,watts,Treatment
2026-01-20 09:10:55.010999918+00:00,kepler,Helm,kerpler-new,kepler,latest,kepler-0.0.0-dev,192.168.6.8:28282,kubernetes-service-endpoints,kepler,gisele,gisele,/host/sys/class/powercap/intel-rapl:0:1,kepler-kerpler-new,dram,1768900255.011,2.195271363636394,node,watts,Treatment
2026-01-20 09:11:25.010999918+00:00,kepler,Helm,kerpler-new,kepler,latest,kepler-0.0.0-dev,192.168.6.8:28282,kubernetes-service-endpoints,kepler,gisele,gisele,/host/sys/class/powercap/intel-rapl:0:1,kepler-kerpler-new,dram,1768900285.011,2.116315381818144,node,watts,Treatment
2026-01-20 09:11:55.010999918+00:00,kepler,Helm,kerpler-new,kepler,latest,kepler-0.0.0-dev,192.168.6.8:28282,kubernetes-service-endpoints,kepler,gisele,gisele,/host/sys/class/powercap/intel-rapl:0:1,kepler-kerpler-new,dram,1768900315.011,1.9989395272727546,node,watts,Treatment
