timestamp,__name__,baremetal,beta_kubernetes_io_arch,beta_kubernetes_io_os,container,cpu,feature_node_kubernetes_io_cpu_cpuid_AESNI,feature_node_kubernetes_io_cpu_cpuid_AVX,feature_node_kubernetes_io_cpu_cpuid_AVXSLOW,feature_node_kubernetes_io_cpu_cpuid_CMPXCHG8,feature_node_kubernetes_io_cpu_cpuid_FXSR,feature_node_kubernetes_io_cpu_cpuid_FXSROPT,feature_node_kubernetes_io_cpu_cpuid_HYPERVISOR,feature_node_kubernetes_io_cpu_cpuid_LAHF,feature_node_kubernetes_io_cpu_cpuid_OSXSAVE,feature_node_kubernetes_io_cpu_cpuid_SYSCALL,feature_node_kubernetes_io_cpu_cpuid_SYSEE,feature_node_kubernetes_io_cpu_cpuid_X87,feature_node_kubernetes_io_cpu_cpuid_XSAVE,feature_node_kubernetes_io_cpu_cpuid_XSAVEOPT,feature_node_kubernetes_io_cpu_hardware_multithreading,feature_node_kubernetes_io_cpu_model_family,feature_node_kubernetes_io_cpu_model_id,feature_node_kubernetes_io_cpu_model_vendor_id,feature_node_kubernetes_io_kernel_config_NO_HZ_FULL,feature_node_kubernetes_io_kernel_version_full,feature_node_kubernetes_io_kernel_version_major,feature_node_kubernetes_io_kernel_version_minor,feature_node_kubernetes_io_kernel_version_revision,feature_node_kubernetes_io_pci_0300_1af4_present,feature_node_kubernetes_io_pci_1af4_present,feature_node_kubernetes_io_system_os_release_ID,feature_node_kubernetes_io_system_os_release_VERSION_ID,feature_node_kubernetes_io_system_os_release_VERSION_ID_major,id,image,instance,job,kubernetes_io_arch,kubernetes_io_hostname,kubernetes_io_os,name,namespace,network,pod,timestamp,system_cpu_usage,layer,unit,treatment
2026-01-19 09:35:03.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,wait,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e.scope,quay.io/argoproj/argoexec:v3.7.4,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768815303.339,0.172255,pod,cpu_time_seconds,Treatment
2026-01-19 09:35:33.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,wait,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e.scope,quay.io/argoproj/argoexec:v3.7.4,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768815333.339,0.18523,pod,cpu_time_seconds,Treatment
2026-01-19 09:36:03.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,wait,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e.scope,quay.io/argoproj/argoexec:v3.7.4,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768815363.339,0.211182,pod,cpu_time_seconds,Treatment
2026-01-19 09:36:33.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,wait,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e.scope,quay.io/argoproj/argoexec:v3.7.4,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768815393.339,0.223432,pod,cpu_time_seconds,Treatment
2026-01-19 09:37:03.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,wait,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e.scope,quay.io/argoproj/argoexec:v3.7.4,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768815423.339,0.236907,pod,cpu_time_seconds,Treatment
2026-01-19 09:37:33.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,wait,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e.scope,quay.io/argoproj/argoexec:v3.7.4,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768815453.339,0.245842,pod,cpu_time_seconds,Treatment
2026-01-19 09:38:03.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,wait,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e.scope,quay.io/argoproj/argoexec:v3.7.4,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768815483.339,0.272774,pod,cpu_time_seconds,Treatment
2026-01-19 09:38:33.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,wait,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e.scope,quay.io/argoproj/argoexec:v3.7.4,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768815513.339,0.280601,pod,cpu_time_seconds,Treatment
2026-01-19 09:39:03.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,wait,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e.scope,quay.io/argoproj/argoexec:v3.7.4,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768815543.339,0.295548,pod,cpu_time_seconds,Treatment
2026-01-19 09:39:33.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,wait,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e.scope,quay.io/argoproj/argoexec:v3.7.4,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768815573.339,0.304173,pod,cpu_time_seconds,Treatment
2026-01-19 09:40:03.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,wait,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e.scope,quay.io/argoproj/argoexec:v3.7.4,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768815603.339,0.323464,pod,cpu_time_seconds,Treatment
2026-01-19 09:40:33.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,wait,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e.scope,quay.io/argoproj/argoexec:v3.7.4,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768815633.339,0.336413,pod,cpu_time_seconds,Treatment
2026-01-19 09:41:03.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,wait,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e.scope,quay.io/argoproj/argoexec:v3.7.4,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768815663.339,0.351759,pod,cpu_time_seconds,Treatment
2026-01-19 09:41:33.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,wait,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e.scope,quay.io/argoproj/argoexec:v3.7.4,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768815693.339,0.363471,pod,cpu_time_seconds,Treatment
2026-01-19 09:42:03.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,wait,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e.scope,quay.io/argoproj/argoexec:v3.7.4,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768815723.339,0.393591,pod,cpu_time_seconds,Treatment
2026-01-19 09:42:33.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,wait,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e.scope,quay.io/argoproj/argoexec:v3.7.4,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768815753.339,0.404853,pod,cpu_time_seconds,Treatment
2026-01-19 09:43:03.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,wait,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e.scope,quay.io/argoproj/argoexec:v3.7.4,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768815783.339,0.417361,pod,cpu_time_seconds,Treatment
2026-01-19 09:43:33.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,wait,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e.scope,quay.io/argoproj/argoexec:v3.7.4,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768815813.339,0.427622,pod,cpu_time_seconds,Treatment
2026-01-19 09:44:03.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,wait,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e.scope,quay.io/argoproj/argoexec:v3.7.4,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768815843.339,0.452962,pod,cpu_time_seconds,Treatment
2026-01-19 09:44:33.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,wait,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e.scope,quay.io/argoproj/argoexec:v3.7.4,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768815873.339,0.458721,pod,cpu_time_seconds,Treatment
2026-01-19 09:45:03.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,wait,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e.scope,quay.io/argoproj/argoexec:v3.7.4,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768815903.339,0.473565,pod,cpu_time_seconds,Treatment
2026-01-19 09:45:33.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,wait,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e.scope,quay.io/argoproj/argoexec:v3.7.4,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768815933.339,0.485735,pod,cpu_time_seconds,Treatment
2026-01-19 09:46:03.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,wait,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e.scope,quay.io/argoproj/argoexec:v3.7.4,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768815963.339,0.517456,pod,cpu_time_seconds,Treatment
2026-01-19 09:46:33.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,wait,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e.scope,quay.io/argoproj/argoexec:v3.7.4,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768815993.339,0.52707,pod,cpu_time_seconds,Treatment
2026-01-19 09:47:03.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,wait,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e.scope,quay.io/argoproj/argoexec:v3.7.4,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768816023.339,0.54079,pod,cpu_time_seconds,Treatment
2026-01-19 09:47:33.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,wait,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e.scope,quay.io/argoproj/argoexec:v3.7.4,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768816053.339,0.55321,pod,cpu_time_seconds,Treatment
2026-01-19 09:48:03.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,wait,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e.scope,quay.io/argoproj/argoexec:v3.7.4,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768816083.339,0.576363,pod,cpu_time_seconds,Treatment
2026-01-19 09:48:33.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,wait,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e.scope,quay.io/argoproj/argoexec:v3.7.4,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768816113.339,0.588435,pod,cpu_time_seconds,Treatment
2026-01-19 09:49:03.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,wait,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e.scope,quay.io/argoproj/argoexec:v3.7.4,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,516ead0012b1c5b883fded34730244e0192b0c49f0f237fdbf492a182564420e,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768816143.339,0.598926,pod,cpu_time_seconds,Treatment
2026-01-19 09:18:33.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,wait,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod339de269_d4a6_4720_b966_c0683d7729e8.slice/cri-containerd-cb4727ac93ec1a645c4200a9b59892d491025fd31cf098926c2daffc0171985e.scope,quay.io/argoproj/argoexec:v3.7.4,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,cb4727ac93ec1a645c4200a9b59892d491025fd31cf098926c2daffc0171985e,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-data-preprocess-parallel-full-data-generation-and-evaluation-3825185317,1768814313.339,0.150342,pod,cpu_time_seconds,Treatment
